customer_tweet_id,customer_id,customer_created_at,customer_text,customer_text_raw,reply_tweet_id,reply_created_at,reply_text,reply_text_raw,response_minutes,reply_asks_dm
1977511,393588,2017-11-01 19:39:10+00:00,hey Apple. How are you meant to update ye apps if you can’t get into the App Store. Your phones are shite,@AppleSupport hey Apple. How are you meant to update ye apps if you can’t get into the App Store. Your phones are shite,1977510,2017-11-01 20:15:33+00:00,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together. <URL>,@393588 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT,36.4,True
2249997,655566,2017-10-19 16:59:21+00:00,Hi my iPhone 7 keeps turning the sound off even though I’ve not touched the button on the side. Any idea why? Thanks.,@AppleSupport Hi my iPhone 7 keeps turning the sound off even though I’ve not touched the button on the side. Any idea why? Thanks.,2249995,2017-10-19 17:32:36+00:00,Which version of iOS are you using? Let’s also make sure that Do Not Disturb is disabled: <URL>,@655566 Which version of iOS are you using? Let’s also make sure that Do Not Disturb is disabled: https://t.co/8HnF4Ksats,33.2,False
909801,336096,2017-10-10 14:02:34+00:00,#ios1102 in message 🤔 <URL>,@AppleSupport #ios1102 in message 🤔 https://t.co/qTNDJNGc2m,909799,2017-10-10 15:41:53+00:00,We'd like to help. Which device are you using and has it been restarted yet?,@336096 We'd like to help.  Which device are you using and has it been restarted yet?,99.3,False
633966,270284,2017-10-04 18:24:54+00:00,"Just as I was loving my #iPhone 7 Plus I download #iOS11 - it sucks, so many problems - thanks @user","Just as I was loving my #iPhone 7 Plus I download #iOS11 - it sucks, so many problems - thanks @115858",633965,2017-10-04 18:45:34+00:00,We're here to make sure that you stay in love with your iPhone. Please tell us more about what you're experiencing.,@270284 We're here to make sure that you stay in love with your iPhone. Please tell us more about what you're experiencing.,20.7,False
1744794,526140,2017-11-07 06:47:04+00:00,why in the hell cant I️ type the letter I️ ??? <URL>,@AppleSupport why in the hell cant I️ type the letter I️ ??? https://t.co/18PKbEa1a4,1744793,2017-11-07 14:57:27+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@526140 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,490.4,False
2004281,592689,2017-11-03 21:38:29+00:00,.@AppleSupport ur killing me. slowly but surely. <URL>,.@AppleSupport ur killing me. slowly but surely. https://t.co/PHD4l9LAD1,2004280,2017-11-04 01:54:28+00:00,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. <URL>,@592689 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,256.0,True
235863,172182,2017-10-05 07:19:22+00:00,Hi @AppleSupport. Another day another painful bug. IOS messages app just showing phone numbers not names!,Hi @AppleSupport. Another day another painful bug. IOS messages app just showing phone numbers not names!,235860,2017-10-05 13:44:30+00:00,Let's sort this out! We know how important it is to see the name of the person in Messages. Have you restarted your iPhone?,@172182 Let's sort this out! We know how important it is to see the name of the person in Messages. Have you restarted your iPhone?,385.1,False
2325797,673675,2017-10-30 19:35:14+00:00,thanks for deleting all of my photos @user you fucking idiots,thanks for deleting all of my photos @115858 you fucking idiots,2325796,2017-10-30 19:48:31+00:00,We'd love to find out more about what happened with your photos. What are you using to mange them? Could you send us a DM? <URL>,@673675  We'd love to find out more about what happened with your photos. What are you using to mange them? Could you send us a DM? https://t.co/GDrqU22YpT,13.3,True
2152909,632610,2017-11-09 01:51:05+00:00,your charger literally started smoking while my phone was plugged in.. plastic is melted and everything 👍🏼👍🏼,@115858 your charger literally started smoking while my phone was plugged in.. plastic is melted and everything 👍🏼👍🏼,2152908,2017-11-09 02:02:00+00:00,We'd like to take a closer look into this. Send us a DM. <URL>,@632610 We'd like to take a closer look into this. Send us a DM. https://t.co/GDrqU22YpT,10.9,True
2704242,759516,2017-11-19 21:52:18+00:00,why now is the letter ‘I’ now defaulted as a capital letter A and a question mark in a box?,@AppleSupport why now is the letter ‘I’ now defaulted as a capital letter A and a question mark in a box?,2704240,2017-11-19 22:10:25+00:00,"We want to help. The autocorrect issues was resolved in the iOS 11.1.1 update. If you're still seeing the issues in others post only, that means they need to update or it was published before they installed the latest update.","@759516 We want to help. The autocorrect issues was resolved in the iOS 11.1.1 update. If you're still seeing the issues in others post only, that means they need to update or it was published before they installed the latest update.",18.1,False
60280,129780,2017-11-01 20:27:27+00:00,WHY CANT I️ TUPE THE LETTER I️ @user I️ UPDATED MY PHONE.,WHY CANT I️ TUPE THE LETTER I️ @115858  I️ UPDATED MY PHONE.,60279,2017-11-01 21:12:39+00:00,DM us using the link below. We'll work together from there. <URL>,@129780 DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT,45.2,True
188620,160271,2017-10-04 15:24:26+00:00,My laptop refuses to turn on. But I can still here the chime sound :( help @AppleSupport,My laptop refuses to turn on. But I can still here the chime sound :( help @AppleSupport,188619,2017-10-04 16:05:00+00:00,You've come to the right place. Is your Mac currently connected to an external display?,@160271 You've come to the right place. Is your Mac currently connected to an external display?,40.6,False
2111525,622821,2017-11-08 12:42:38+00:00,"in 11.0.3, autocorrect is now weirdly replacing the letter “I” with “I️”. How do I️ make it stop??","@AppleSupport in 11.0.3, autocorrect is now weirdly replacing the letter “I” with “I️”. How do I️ make it stop??",2111524,2017-11-08 16:21:44+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@622821 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,219.1,False
2552294,724991,2017-10-30 15:32:36+00:00,__email__ is this a real email???,@AppleSupport __email__ is this a real email???,2552293,2017-10-30 15:41:26+00:00,Check out this link for identifying and reporting phishing emails: <URL>,@724991 Check out this link for identifying and reporting phishing emails: https://t.co/LNMCdqt6fD,8.8,False
2863591,795419,2017-11-27 23:12:36+00:00,"sai de um iphone 5C, comprei um 7 achando que meus problemas tinha acabado, depois de uma semana de uso a desgraça travou e nem ligar mais não liga. Tentei atualizar, restaurar, nada adiantou. Me ajuda aê @user","sai de um iphone 5C, comprei um 7 achando que meus problemas tinha acabado, depois de uma semana de uso a desgraça travou e nem ligar mais não liga. Tentei atualizar, restaurar, nada adiantou. Me ajuda aê @115858",2863590,2017-11-27 23:19:53+00:00,"Since our Twitter support is available in English, get help at <URL> or join <URL>","@795419 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",7.3,False
1847638,553343,2017-10-19 20:07:04+00:00,.@AppleSupport how do I turn AUTO FETCH OF NEW EMAILS to MANUAL with the new iOS 11? I can’t find it. Please help.,.@AppleSupport how do I turn AUTO FETCH OF NEW EMAILS to MANUAL with the new iOS 11? I can’t find it. Please help.,1847637,2017-10-19 20:30:00+00:00,We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. <URL>,@553343 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,22.9,True
407093,212028,2017-10-09 20:56:32+00:00,broken iPhone can't access iCloud. Refusing to stop charging for iCloud services,@AppleSupport broken iPhone can't access iCloud. Refusing to stop charging for iCloud services,407092,2017-10-09 21:46:27+00:00,Let's get you pointed in the right direction. Meet up with our iTunes Store specialists here: <URL>,@212028 Let's get you pointed in the right direction. Meet up with our iTunes Store specialists here: https://t.co/SDIe7UiyJN,49.9,False
1404098,446437,2017-10-28 17:32:24+00:00,help! I can’t turn off single track repeat. <URL>,@AppleSupport help! I can’t turn off single track repeat. https://t.co/664bW32xtw,1404097,2017-10-28 18:08:55+00:00,"We've got your back. If you press Cancel, then swipe up while in the music player, you should be able to change repeat options.","@446437 We've got your back. If you press Cancel, then swipe up while in the music player, you should be able to change repeat options.",36.5,False
1270355,417423,2017-10-26 11:31:55+00:00,doe aub snel iets aan uw software update want ik zou graag terug willen bellen en muziek luisteren,@AppleSupport doe aub snel iets aan uw software update want ik zou graag terug willen bellen en muziek luisteren,1270354,2017-10-26 14:18:00+00:00,We offer support via Twitter in English. Contact us for help in your preferred language here: <URL>,@417423 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,166.1,False
1718255,520257,2017-11-06 23:41:02+00:00,wzup? I preordered my iPhoneX on the 27th that hoe didn’t came yet wzup with that?? #disappointing #getrightapple #angry,@115858 wzup? I preordered my iPhoneX on the 27th that hoe didn’t came yet wzup with that?? #disappointing #getrightapple #angry,1718254,2017-11-07 00:37:01+00:00,We'd be happy to help in any way we can. Please reach out to us via DM and we'll get started. <URL>,@520257 We'd be happy to help in any way we can.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,56.0,True
367498,203050,2017-10-08 19:34:43+00:00,"Hey @AppleSupport, I so wish I hadn’t made the upgrade to #iOS11 — camera is now super slow & battery drains in record time. Frustrating!","Hey @AppleSupport, I so wish I hadn’t made the upgrade to #iOS11 — camera is now super slow &amp; battery drains in record time. Frustrating!",367497,2017-10-08 21:08:30+00:00,Let's get those issues resolved! We'd like to work on this in DM. Please join us here. <URL>,@203050 Let's get those issues resolved! We'd like to work on this in DM. Please join us here. https://t.co/GDrqU22YpT,93.8,True
